trans_time,amt,lat,long,city_pop,merch_lat,merch_long,is_fraud
17,1.18,48.34,-122.3456,85,48.009447,-122.106057,0
17,44.85,33.3305,-105.6933,8874,33.235548,-105.932566,0
17,8.7,34.9889,-106.0609,7268,34.926698,-106.662835,0
17,107.08,33.6773,-118.0051,190249,34.482304,-117.79488,0
17,24.23,34.3795,-118.523,34882,35.285769,-118.132313,0
17,41.72,46.1966,-118.9017,3684,47.181562,-119.51438,0
17,104.64,40.507,-123.9743,1139,40.601075,-123.383584,0
18,78.31,36.6704,-93.0377,1201,36.110795,-93.199581,0
18,99.15,40.201,-98.0684,732,40.877659,-98.236331,0
18,86.17,34.3795,-118.523,34882,34.937344,-117.776955,0
18,3.0,38.8881,-104.6556,525713,39.403958,-104.421549,0
18,7.24,64.7556,-165.6723,145,64.894952,-166.102081,0
18,47.95,41.4972,-98.7858,509,41.961599,-98.879689,0
18,33.54,39.047,-122.9328,11256,39.503372,-122.665609,0
18,152.61,40.8874,-111.9027,13983,40.743432,-112.102357,0
18,60.29,43.0048,-108.8964,1645,42.380475,-109.853438,0
18,17.25,46.1966,-118.9017,3684,46.423295,-117.917954,0
18,18.57,33.9056,-118.0818,105549,33.088909,-118.995669,0
18,2.4,48.34,-122.3456,85,47.351409,-122.818759,0
18,4.18,48.8878,-118.2105,149,47.91381,-117.269455,0
19,1.71,33.2887,-111.0985,2872,32.897093,-111.1464,0
19,14.14,39.6171,-102.4776,207,40.335909,-102.163819,0
19,118.22,40.1362,-95.2138,1631,40.420747,-94.556826,0
19,2.03,38.2911,-92.7059,1847,38.680427,-93.380509,0
19,195.45,41.606,-109.23,27971,41.103635,-109.921321,0
19,8.23,32.9396,-105.8189,899,33.266626,-106.48274,0
19,112.85,45.4093,-122.6847,42817,46.332281,-123.140983,0
19,188.89,39.8422,-105.1097,122111,40.785773,-104.465599,0
19,8.89,41.1558,-101.136,1789,40.59257,-101.933816,0
19,4.41,48.34,-122.3456,85,47.639872,-122.312269,0
19,98.99,38.9621,-94.5959,545147,38.003874,-93.797039,0
19,9.98,37.3304,-121.7913,973849,36.523718,-121.288752,0
19,249.03,47.4974,-122.0107,50489,46.635831,-122.882154,0
19,22.96,33.9056,-118.0818,105549,34.324046,-118.553006,0
20,68.53,39.6171,-102.4776,207,39.335217,-103.424622,0
20,5.16,43.0048,-108.8964,1645,42.783201,-109.76902,0
20,26.45,33.2887,-111.0985,2872,33.347649,-110.434725,0
20,66.51,38.9999,-109.615,46,39.241374,-109.392856,0
20,14.32,37.7773,-119.0825,633,38.159309,-119.363905,0
20,14.24,44.6255,-116.4493,129,44.976495,-116.716538,0
20,3.35,38.9999,-109.615,46,38.008071,-109.764587,0
20,150.88,33.9056,-118.0818,105549,34.588243,-117.211241,0
21,10.54,38.4549,-122.2564,94014,39.21716,-121.366284,0
21,41.48,38.5319,-93.9221,467,38.365933,-94.243876,0
21,78.52,32.7185,-117.1593,1241364,33.636112,-117.670339,0
21,33.8,39.1412,-94.3515,123373,39.229933,-94.991029,0
21,4.07,38.577,-90.5255,92608,37.731183,-89.994185,0
21,17.56,36.1486,-105.6648,247,36.613138,-104.83968,0
21,43.67,43.6498,-116.4306,84106,43.374456,-116.509838,0
21,71.83,33.9143,-118.3493,93193,33.89313,-119.066861,0
21,6.6,41.4972,-98.7858,509,41.484733,-98.853677,0
21,69.28,36.6659,-105.4694,606,36.647267,-105.605834,0
22,64.89,47.9657,-116.868,4161,48.112657,-116.511324,0
22,59.6,37.7175,-112.4777,258,38.055495,-111.570538,0
22,61.7,40.9207,-96.168,206,41.681572,-96.411647,0
22,5.67,20.0271,-155.3697,1490,19.963329,-156.104242,0
22,4.25,33.2887,-111.0985,2872,34.165938,-110.81652,0
22,23.32,38.2427,-122.9145,337,38.125623,-122.79532,0
22,5.31,41.4193,-99.3844,73,42.194837,-98.504088,0
22,92.7,33.2887,-111.0985,2872,34.221653,-111.899463,0
22,126.79,33.0067,-117.069,1241364,32.329192,-116.169924,0
22,52.17,39.1412,-94.3515,123373,38.60762,-94.258608,0
22,25.68,41.6964,-96.9858,1063,41.260541,-96.050477,0
22,1.89,37.3272,-91.0243,241,37.619944,-90.26842,0
22,8.33,38.5662,-121.3286,757530,38.518263,-120.736686,0
23,17.48,40.6267,-96.7456,142,40.487876,-96.145549,0
23,14.82,37.7175,-112.4777,258,37.524831,-113.253457,0
23,8.3,43.0048,-108.8964,1645,42.711172,-108.979687,0
23,7.22,36.6659,-105.4694,606,36.60063,-104.49994,0
23,35.92,41.71,-111.9817,2078,40.734649,-112.370954,0
23,104.8,34.1248,-117.9031,59705,33.184117,-117.924276,0
23,1148.09,34.1556,-118.2322,172817,33.877454,-118.317885,0
23,142.62,34.3795,-118.523,34882,34.87198,-118.552801,0
23,24.13,37.3272,-91.0243,241,36.44138,-90.683334,0
23,7.3,34.5189,-112.2523,1179,34.42631,-111.307949,0
0,63.43,38.2352,-104.66,151815,38.994192,-105.02271,0
0,6.14,38.9621,-94.5959,545147,39.678191,-93.722292,0
0,4.17,33.2887,-111.0985,2872,33.24223,-110.737556,0
0,57.08,38.2427,-122.9145,337,37.299341,-122.850522,0
0,1.21,45.0838,-120.6649,60,44.304977,-121.628529,0
0,135.17,45.8289,-118.4971,1302,45.97285,-117.76087,0
0,45.06,48.8878,-118.2105,149,48.385911,-118.963871,0
0,133.24,41.6964,-96.9858,1063,41.075864,-95.999885,0
0,2.36,45.5303,-122.7033,841711,45.572413,-123.265744,0
0,144.82,44.8021,-122.7624,9587,43.909551,-122.485963,0
0,38.56,40.4815,-92.9951,3805,41.206008,-92.840618,0
0,15.52,43.7857,-124.1437,260,44.568379,-124.270806,0
0,84.11,33.8419,-117.6043,233717,34.477207,-117.883208,0
1,90.26,39.7795,-93.3014,964,38.904059,-93.070558,0
1,35.16,45.5303,-122.7033,841711,45.715387,-122.567924,0
1,1.4,45.5303,-122.7033,841711,46.52921,-122.179348,0
1,3.57,45.671,-121.8686,1288,45.439042,-122.025229,0
1,9.16,39.2048,-94.0259,464,38.662052,-94.543417,0
1,38.67,44.6255,-116.4493,129,45.602182,-117.338452,0
1,136.7,39.3199,-106.6596,61,38.867049,-106.172453,0
1,44.86,44.2415,-121.0113,2016,44.53819,-120.554921,0
1,100.35,36.6704,-93.0377,1201,36.176723,-93.833743,0
1,48.48,46.1966,-118.9017,3684,47.076264,-119.654759,0
1,70.0,35.9866,-106.0654,18408,36.561916,-105.245232,0
1,95.78,39.7532,-105.6356,565,39.66095,-105.488753,0
1,115.91,38.5234,-120.6763,832,38.404635,-121.151067,0
2,1.85,41.6125,-122.5258,589,41.536524,-123.205104,0
2,1.82,37.7175,-112.4777,258,37.00665,-113.377022,0
2,4.65,40.7692,-103.0968,648,41.228696,-103.549028,0
2,58.16,45.671,-121.8686,1288,45.961328,-122.27051,0
2,60.05,47.2271,-117.0819,895,46.738656,-117.488536,0
2,128.62,40.8731,-96.1528,1517,40.240499,-96.173563,0
2,95.22,36.6704,-93.0377,1201,36.23895,-92.228271,0
2,74.48,40.1959,-92.4333,805,40.788577,-91.796966,0
2,151.07,40.4542,-98.6538,331,40.57023,-98.089146,0
2,204.97,47.4974,-122.0107,50489,47.593314,-122.129236,0
2,55.37,44.453,-123.1065,917,44.185795,-122.698971,0
2,3.32,32.9396,-105.8189,899,32.960024,-106.399333,0
2,80.88,41.1558,-101.136,1789,40.857339,-100.871576,0
3,8.9,38.5319,-93.9221,467,38.83571,-93.720035,0
3,92.76,39.7532,-105.6356,565,40.74511,-105.042119,0
3,58.53,38.4305,-90.387,35439,37.498406,-90.52101,0
3,80.37,39.7532,-105.6356,565,39.939983,-106.132646,0
3,126.75,39.7795,-93.3014,964,40.319098,-92.579534,0
3,94.8,33.7467,-117.1721,54287,33.667671,-116.909489,0
3,54.96,41.4193,-99.3844,73,41.542661,-98.43901,0
3,55.9,33.0067,-117.069,1241364,32.318397,-116.438947,0
3,132.49,20.0271,-155.3697,1490,19.828124,-154.979156,0
3,113.16,20.0271,-155.3697,1490,19.527399,-155.348868,0
3,110.8,40.8731,-96.1528,1517,40.204926,-96.14666,0
3,175.5,38.4549,-122.2564,94014,37.772006,-122.302634,0
4,5.48,38.2427,-122.9145,337,38.621118,-123.503702,0
4,34.03,33.9143,-118.3493,93193,34.616683,-118.371407,0
4,84.79,33.5623,-112.0559,1312922,32.963081,-111.389419,0
4,127.47,36.7651,-94.0492,760,36.17468,-93.376104,0
4,12.98,40.4542,-98.6538,331,41.172532,-99.363952,0
4,106.5,45.8289,-118.4971,1302,45.085681,-117.859821,0
4,205.33,34.3795,-118.523,34882,35.060543,-119.520792,0
4,103.16,38.2911,-92.7059,1847,37.523394,-92.449633,0
4,78.21,43.0048,-108.8964,1645,42.805349,-108.797719,0
4,45.76,38.7897,-93.8702,2368,37.916532,-94.447852,0
4,71.27,35.7206,-108.0271,5662,34.919261,-107.424031,0
4,42.56,38.4305,-90.387,35439,37.465045,-90.128302,0
4,186.27,48.4786,-122.3345,14871,47.608752,-122.482348,0
4,23.14,33.3305,-105.6933,8874,34.063755,-105.465394,0
4,4.62,45.5303,-122.7033,841711,45.862084,-121.735931,0
5,39.89,38.9621,-94.5959,545147,38.652288,-94.394858,0
5,1.27,44.9897,-122.6187,1252,44.846552,-123.55797,0
5,895.51,40.1362,-95.2138,1631,40.622872,-94.965663,0
5,2.29,37.7773,-119.0825,633,38.175863,-119.130081,0
5,8.42,37.3304,-121.7913,973849,37.160483,-120.924961,0
5,66.88,36.7651,-94.0492,760,36.062178,-94.489938,0
5,46.83,37.7175,-112.4777,258,38.380438,-112.476355,0
6,56.2,41.6964,-96.9858,1063,41.406426,-97.068435,0
6,14.89,38.046,-122.1866,198,37.871249,-121.840289,0
6,55.48,37.3304,-121.7913,973849,37.066747,-122.188969,0
6,105.65,38.9999,-109.615,46,39.130512,-109.606799,0
6,82.92,39.5994,-105.0044,320420,39.800144,-104.070356,0
6,54.81,40.4591,-98.5551,463,41.231229,-98.425291,0
6,49.4,33.8419,-117.6043,233717,34.447313,-117.36293,0
6,9.42,20.0271,-155.3697,1490,19.797451,-156.288101,0
6,229.39,38.9621,-94.5959,545147,39.642782,-95.486077,0
6,2.04,40.6267,-96.7456,142,41.045251,-95.799769,0
6,123.07,38.046,-122.1866,198,38.264026,-122.775052,0
6,230.11,39.5994,-105.0044,320420,39.525148,-104.7131,0
6,80.58,41.366,-98.0054,1749,41.016619,-97.901799,0
6,87.2,32.274,-104.0914,1925,32.051421,-103.585886,0
6,6.56,40.029,-93.1607,602,40.021948,-92.355354,0
6,64.23,39.6171,-102.4776,207,40.050502,-102.108158,0
6,16.69,40.4542,-98.6538,331,39.963543,-98.419715,0
6,112.64,38.4549,-122.2564,94014,38.386205,-121.326639,0
7,70.79,33.7163,-116.3381,4677,33.059388,-116.068979,0
7,99.65,39.3199,-106.6596,61,40.108346,-105.820753,0
7,93.26,33.9056,-118.0818,105549,33.083165,-118.679964,0
7,41.51,43.0172,-111.0292,471,43.451979,-111.257155,0
7,7.21,35.4311,-105.9409,923,35.822741,-106.284842,0
7,5.59,46.7531,-121.9898,759,47.017693,-121.350694,0
7,46.75,47.4852,-120.4158,584,48.422868,-120.342096,0
7,35.52,34.1556,-118.2322,172817,34.183639,-118.706728,0
7,9.78,34.1556,-118.2322,172817,33.541121,-118.071068,0
7,139.36,40.1362,-95.2138,1631,39.677465,-95.222665,0
7,99.47,37.3272,-91.0243,241,38.070443,-90.258362,0
7,29.04,48.4786,-122.3345,14871,48.657182,-122.673293,0
7,69.44,40.507,-123.9743,1139,41.412529,-123.368301,0
7,132.88,41.6125,-122.5258,589,42.228966,-122.770464,0
7,7.19,64.7556,-165.6723,145,65.268914,-165.167445,0
7,17.5,39.5994,-105.0044,320420,38.758534,-105.847771,0
7,174.94,39.6171,-102.4776,207,39.495697,-103.209324,0
7,192.88,46.1966,-118.9017,3684,45.880944,-118.029541,0
7,82.29,40.8731,-96.1528,1517,41.127497,-95.40216,0
8,83.1,43.6498,-116.4306,84106,43.080802,-116.606894,0
8,96.82,40.4931,-91.8912,519,41.199037,-92.024452,0
8,105.56,40.3207,-110.436,302,39.407241,-110.117217,0
8,149.72,34.3795,-118.523,34882,34.616976,-119.141914,0
8,73.53,38.8881,-104.6556,525713,38.867904,-104.56843,0
9,2.71,36.1486,-105.6648,247,36.46233,-105.641001,0
9,6.51,39.4336,-91.0664,4593,40.041116,-91.085036,0
9,89.45,38.5234,-120.6763,832,39.15911,-121.175845,0
9,62.11,33.9056,-118.0818,105549,34.166533,-117.680435,0
9,167.47,38.5234,-120.6763,832,39.329004,-121.658949,0
9,35.86,33.5623,-112.0559,1312922,33.097601,-112.998926,0
9,55.33,43.6498,-116.4306,84106,42.668069,-116.15387,0
9,117.69,39.7532,-105.6356,565,40.301226,-104.920403,0
9,80.1,46.5901,-117.1692,761,46.345869,-116.54045,0
9,20.01,43.6498,-116.4306,84106,43.68017,-116.231412,0
9,98.84,44.6873,-104.4414,110,43.713272,-104.429041,0
9,96.44,38.8874,-91.7689,710,38.581013,-91.695158,0
9,7.83,64.7556,-165.6723,145,64.174057,-166.539712,0
9,58.93,38.3511,-91.4867,6703,39.002186,-91.533462,0
9,28.55,45.5303,-122.7033,841711,45.334389,-123.473152,0
9,4.04,40.0235,-120.7986,128,39.382102,-120.806893,0
9,216.36,39.6662,-104.835,389246,39.273562,-105.427092,0
9,150.74,40.1362,-95.2138,1631,41.071334,-95.947645,0
9,99.58,34.0287,-118.4924,92043,33.90223,-118.957702,0
10,37.63,46.7531,-121.9898,759,46.794541,-121.442584,0
10,1.64,33.615,-117.7114,45303,33.445293,-117.129688,0
10,65.57,38.2427,-122.9145,337,38.819466,-123.89193,0
10,44.42,39.3199,-106.6596,61,39.627272,-107.390898,0
10,4.63,33.615,-117.7114,45303,32.749792,-116.787362,0
10,97.02,37.3304,-121.7913,973849,37.18365,-121.133419,0
10,59.23,40.4815,-92.9951,3805,41.469865,-93.668859,0
11,210.57,33.2887,-111.0985,2872,32.318397,-110.801627,0
11,7.88,35.1506,-106.569,641349,35.283152,-105.913151,0
11,1.71,35.2563,-111.95,759,34.987976,-111.468263,0
11,60.42,35.9866,-106.0654,18408,35.375086,-106.090197,0
11,16.99,39.2048,-94.0259,464,38.885336,-94.739773,0
11,2.73,45.0838,-120.6649,60,44.67838,-120.166052,0
11,129.27,40.4931,-91.8912,519,41.059977,-91.843183,0
11,12.31,40.8731,-96.1528,1517,41.3994,-96.412819,0
11,103.95,36.0434,-90.2907,1120,36.899807,-89.561588,0
12,9.58,33.9056,-118.0818,105549,34.573305,-118.156761,0
12,144.28,40.2967,-98.737,493,39.729104,-99.154033,0
12,140.26,38.5662,-121.3286,757530,38.438715,-121.972817,0
12,56.68,43.6498,-116.4306,84106,42.6606,-116.851495,0
12,78.93,41.606,-109.23,27971,42.409237,-109.024062,0
12,7.33,38.4305,-90.387,35439,37.520683,-90.459112,0
12,21.7,38.5677,-109.5271,9772,39.351172,-109.615531,0
12,188.33,41.606,-109.23,27971,41.279608,-109.177102,0
12,69.68,41.366,-98.0054,1749,40.676129,-97.403237,0
12,73.24,41.0552,-110.1603,49,41.321547,-111.094656,0
12,158.23,33.8155,-112.1202,1312922,33.980574,-111.816689,0
12,23.11,33.6401,-116.5567,1661,33.057362,-116.901643,0
12,31.56,36.6659,-105.4694,606,36.180107,-106.062372,0
13,23.83,38.9999,-109.615,46,38.753126,-109.718743,0
13,68.63,39.5102,-104.7216,84861,40.451743,-104.709372,0
13,73.29,40.4931,-91.8912,519,40.397583,-91.472778,0
13,96.09,33.9056,-118.0818,105549,33.439285,-118.589554,0
13,38.53,39.3199,-106.6596,61,39.702739,-105.880344,0
13,38.44,38.5662,-121.3286,757530,38.927614,-120.922111,0
13,73.01,41.4972,-98.7858,509,41.521043,-99.544952,0
13,205.26,34.0287,-118.4924,92043,33.135916,-119.393842,0
13,5.92,34.1556,-118.2322,172817,33.555725,-118.874733,0
13,41.47,41.9404,-124.1587,1930,42.415583,-123.816152,0
13,17.87,38.3511,-91.4867,6703,38.209509,-91.767435,0
13,217.17,40.2967,-98.737,493,39.460112,-98.055226,0
13,35.91,47.2271,-117.0819,895,46.497449,-116.688905,0
13,7.11,35.1506,-106.569,641349,35.480344,-107.169558,0
13,26.25,20.0271,-155.3697,1490,20.45113,-155.05433,0
13,70.36,34.3795,-118.523,34882,34.819863,-119.345095,0
14,54.52,38.5234,-120.6763,832,37.73082,-121.401881,0
14,95.87,46.1966,-118.9017,3684,46.482466,-118.251633,0
14,33.57,41.6414,-96.5232,1745,42.016583,-96.139228,0
14,38.09,38.2911,-92.7059,1847,38.362422,-92.143888,0
14,95.36,39.7532,-105.6356,565,39.13603,-106.371216,0
14,101.15,40.4542,-98.6538,331,39.712712,-98.486323,0
14,8.03,41.6423,-104.1974,635,40.744793,-105.027212,0
14,33.4,37.3304,-121.7913,973849,36.720497,-121.183576,0
14,98.59,40.029,-93.1607,602,40.10658,-93.603483,0
14,4.52,36.0434,-90.2907,1120,35.617101,-90.266634,0
14,75.61,43.0048,-108.8964,1645,42.771321,-109.218413,0
14,15.65,33.8155,-112.1202,1312922,32.984616,-111.312078,0
14,38.66,44.9897,-122.6187,1252,44.056251,-122.866887,0
14,130.12,43.6498,-116.4306,84106,43.000913,-116.867691,0
14,5.62,33.6401,-116.5567,1661,34.35041,-116.61518,0
14,25.91,40.4542,-98.6538,331,39.483564,-99.245837,0
14,29.68,35.9866,-106.0654,18408,35.51597,-105.98708,0
14,39.33,39.3199,-106.6596,61,38.878035,-105.797613,0
14,88.33,47.2271,-117.0819,895,46.864365,-118.006126,0
14,54.03,34.9889,-106.0609,7268,35.957348,-107.034369,0
14,6.68,38.7897,-93.8702,2368,38.939962,-94.565916,0
14,2.77,37.3304,-121.7913,973849,37.404987,-121.222294,0
14,21.26,48.34,-122.3456,85,48.265479,-121.485072,0
14,9.79,33.9056,-118.0818,105549,34.794213,-117.260816,0
14,4.64,36.6659,-105.4694,606,36.84257,-105.862634,0
14,7.26,37.7773,-119.0825,633,37.404205,-119.27573,0
15,34.07,36.7651,-94.0492,760,36.199118,-93.058492,0
15,214.01,38.4305,-90.387,35439,37.720125,-89.57377,0
15,98.81,39.3199,-106.6596,61,38.882637,-106.99206,0
15,4.73,33.2887,-111.0985,2872,33.722645,-110.121297,0
15,8.72,43.6498,-116.4306,84106,43.735593,-115.695529,0
15,31.54,43.7857,-124.1437,260,43.4421,-124.543922,0
15,247.16,39.047,-122.9328,11256,38.088462,-122.132923,0
15,102.54,37.6787,-122.478,107941,37.049231,-122.916859,0
15,3.64,33.3305,-105.6933,8874,34.230446,-105.075255,0
15,6.38,40.3406,-120.2824,104,40.47117,-119.764048,0
15,73.33,41.606,-109.23,27971,40.706141,-109.783906,0
15,10.07,45.671,-121.8686,1288,46.220051,-121.513956,0
15,217.94,38.4305,-90.387,35439,38.807466,-90.810202,0
15,47.22,39.047,-122.9328,11256,38.257723,-123.235624,0
15,1.56,38.9999,-109.615,46,39.990511,-108.629717,0
15,47.3,47.4974,-122.0107,50489,46.776391,-121.039071,0
15,118.93,41.9404,-124.1587,1930,41.185724,-123.700364,0
15,11.03,42.73,-104.7024,241,42.007565,-105.567674,0
15,32.59,43.6498,-116.4306,84106,42.862413,-116.962999,0
15,489.7,38.8874,-91.7689,710,37.900998,-92.377101,0
15,5.07,33.8155,-112.1202,1312922,33.185299,-111.332603,0
15,70.04,41.0552,-110.1603,49,41.8608,-110.001078,0
16,4.52,39.3199,-106.6596,61,38.442773,-106.379267,0
16,233.47,41.366,-98.0054,1749,41.061771,-97.635241,0
16,4.03,47.2271,-117.0819,895,46.428843,-117.125126,0
16,3.72,40.7692,-103.0968,648,41.228865,-102.206335,0
16,12.63,46.1966,-118.9017,3684,47.18288,-118.365152,0
16,2.71,48.8878,-118.2105,149,48.956143,-119.005512,0
16,60.35,46.1966,-118.9017,3684,46.075537,-118.245415,0
16,2.01,42.73,-104.7024,241,42.429079,-104.704663,0
16,46.45,43.6498,-116.4306,84106,44.529319,-116.809059,0
16,26.52,33.7467,-117.1721,54287,33.764413,-117.920053,0
16,76.32,45.8289,-118.4971,1302,46.275764,-117.717463,0
16,10.47,43.0172,-111.0292,471,43.572916,-110.813633,0
16,8.48,34.3795,-118.523,34882,35.295388,-118.416593,0
16,5.42,43.0351,-108.2024,19408,43.678366,-107.893963,0
17,73.66,34.298,-114.156,126,34.37997,-114.134984,0
17,9.68,38.2352,-104.66,151815,38.263521,-105.531273,0
17,21.99,47.2271,-117.0819,895,46.846718,-116.826934,0
17,12.18,39.047,-122.9328,11256,39.058516,-123.627847,0
17,6.65,20.0271,-155.3697,1490,20.950729,-154.839333,0
17,68.36,38.5234,-120.6763,832,37.856317,-120.463487,0
17,31.96,38.5662,-121.3286,757530,38.979859,-120.497303,0
17,7.62,41.6423,-104.1974,635,40.645442,-103.652206,0
17,43.23,37.7878,-122.1884,381459,38.240594,-122.411941,0
17,102.93,41.2064,-95.9953,518429,40.307703,-96.140691,0
17,10.19,44.2415,-121.0113,2016,45.095758,-121.718816,0
18,96.81,38.5677,-109.5271,9772,37.760759,-110.113072,0
18,35.12,41.4193,-99.3844,73,41.13961,-99.905565,0
18,66.36,40.507,-123.9743,1139,39.924021,-123.118782,0
18,121.52,41.6964,-96.9858,1063,42.587873,-97.420468,0
18,55.05,41.1558,-101.136,1789,40.555732,-102.015525,0
18,144.71,43.0351,-108.2024,19408,42.382576,-108.836985,0
18,61.9,45.8289,-118.4971,1302,46.552313,-119.493072,0
18,139.09,45.4093,-122.6847,42817,44.646139,-122.410572,0
18,41.14,41.4972,-98.7858,509,40.77523,-98.176168,0
18,17.07,33.3305,-105.6933,8874,33.420803,-105.777224,0
18,39.89,34.0287,-118.4924,92043,34.115601,-118.027999,0
18,220.47,40.6267,-96.7456,142,40.046736,-97.272968,0
18,114.63,45.4093,-122.6847,42817,46.09463,-123.201661,0
18,95.0,40.4591,-98.5551,463,40.044955,-99.46682,0
18,38.41,34.1556,-118.2322,172817,33.284005,-118.149724,0
19,200.79,33.2887,-111.0985,2872,32.813337,-110.653166,0
19,236.64,38.5677,-109.5271,9772,38.11556,-110.451248,0
19,4.0,64.7556,-165.6723,145,64.091257,-166.084984,0
19,46.09,41.6964,-96.9858,1063,41.258329,-97.260462,0
19,45.34,38.9829,-93.9757,9512,39.444736,-93.068026,0
19,57.33,38.9999,-109.615,46,38.908706,-110.055218,0
19,45.25,38.577,-90.5255,92608,39.202905,-89.732268,0
19,34.58,38.5677,-109.5271,9772,39.419454,-110.275483,0
19,101.85,41.606,-109.23,27971,41.782094,-108.238612,0
19,31.09,39.3199,-106.6596,61,39.562989,-106.479068,0
20,2.48,40.3928,-111.7941,42384,39.639625,-111.380482,0
20,4.26,34.9889,-106.0609,7268,35.758889,-106.531462,0
20,96.38,40.1362,-95.2138,1631,39.711133,-94.404426,0
20,112.38,33.7467,-117.1721,54287,33.691685,-117.539755,0
20,107.09,45.6892,-122.6616,299480,44.844678,-122.903243,0
20,190.03,32.9396,-105.8189,899,33.806861,-105.472015,0
20,12.13,48.34,-122.3456,85,47.396496,-122.345589,0
20,108.67,47.2271,-117.0819,895,46.603642,-117.495764,0
20,1.87,48.34,-122.3456,85,48.455902,-121.511432,0
20,418.83,41.6414,-96.5232,1745,42.418806,-96.360347,0
20,19.6,34.3795,-118.523,34882,34.990867,-118.49498,0
20,58.04,45.4093,-122.6847,42817,45.407584,-122.755193,0
20,29.9,35.9866,-106.0654,18408,36.397674,-106.32047,0
20,6.48,33.9056,-118.0818,105549,34.196357,-117.297427,0
20,76.67,40.4931,-91.8912,519,40.295719,-91.397225,0
20,219.34,48.34,-122.3456,85,49.169689,-122.433407,0
20,64.86,43.0048,-108.8964,1645,42.613087,-108.492546,0
20,50.86,44.6255,-116.4493,129,44.356983,-116.415754,0
20,9.31,42.73,-104.7024,241,43.064923,-104.472394,0
20,5.28,45.671,-121.8686,1288,46.504832,-121.68543,0
21,40.93,38.6865,-121.3494,757530,39.389113,-121.991285,0
21,185.88,47.2271,-117.0819,895,46.231364,-117.583581,0
21,144.01,38.4549,-122.2564,94014,39.397775,-122.314654,0
21,64.45,41.4193,-99.3844,73,42.202908,-99.938214,0
21,3.6,43.0048,-108.8964,1645,43.446422,-107.953431,0
21,47.19,33.7163,-116.3381,4677,33.158395,-116.6008,0
21,46.91,40.7268,-124.2174,276,41.608267,-124.764095,0
21,76.97,34.0287,-118.4924,92043,33.912334,-118.181708,0
21,38.88,38.9621,-94.5959,545147,39.924677,-95.006234,0
21,101.07,35.2563,-111.95,759,34.682851,-111.527433,0
21,72.42,38.5319,-93.9221,467,38.81981,-94.370451,0
21,17.7,64.7556,-165.6723,145,65.047684,-165.767681,0
21,19.83,38.577,-90.5255,92608,39.141578,-90.846552,0
21,9.21,36.6659,-105.4694,606,37.384288,-104.901749,0
22,4.62,37.3272,-91.0243,241,36.909082,-90.338897,0
22,8.31,48.8878,-118.2105,149,49.566087,-117.70504,0
22,19.71,39.8127,-120.6405,1725,39.319513,-120.53278,0
22,25.8,33.615,-117.7114,45303,32.671069,-117.592244,0
22,54.66,41.6964,-96.9858,1063,40.776042,-96.159003,0
22,3.98,41.5403,-122.9366,308,41.239928,-123.31048,0
22,53.25,34.298,-114.156,126,34.577556,-114.411675,0
22,30.01,43.6498,-116.4306,84106,44.110668,-116.017413,0
22,8.74,38.9999,-109.615,46,38.191047,-108.994221,0
22,7.98,48.8878,-118.2105,149,48.877347,-118.153776,0
22,137.91,36.7651,-94.0492,760,36.28687,-94.140759,0
22,22.75,40.4591,-98.5551,463,40.259017,-99.449781,0
22,152.29,45.6892,-122.6616,299480,45.672575,-122.669395,0
22,6.78,38.9999,-109.615,46,38.330667,-110.375355,0
22,66.53,33.2887,-111.0985,2872,32.64289,-110.755193,0
22,4.39,38.4549,-122.2564,94014,37.485998,-122.01653,0
22,3.19,33.9056,-118.0818,105549,34.85876,-117.580457,0
22,32.84,47.9657,-116.868,4161,47.665602,-115.926681,0
23,88.43,36.6659,-105.4694,606,37.331811,-105.560405,0
23,73.04,34.0287,-118.4924,92043,33.218153,-119.055902,0
23,1.86,37.3272,-91.0243,241,36.552028,-90.072235,0
23,9.21,35.7206,-108.0271,5662,35.547967,-107.46102,0
23,57.55,32.7185,-117.1593,1241364,32.909317,-116.611491,0
23,6.28,47.4852,-120.4158,584,46.705824,-120.476586,0
23,31.65,38.8881,-104.6556,525713,39.876327,-104.071554,0
23,150.66,39.3465,-90.9362,1146,40.334086,-91.35802,0
23,16.27,35.7206,-108.0271,5662,36.182171,-108.377265,0
23,79.88,46.1966,-118.9017,3684,46.094245,-118.109775,0
23,211.32,33.9143,-118.3493,93193,34.543344,-118.340323,0
23,231.88,46.1966,-118.9017,3684,46.972117,-119.322861,0
23,58.19,45.671,-121.8686,1288,46.656576,-121.193402,0
23,44.56,45.5303,-122.7033,841711,46.007675,-122.920076,0
23,10.5,34.9889,-106.0609,7268,34.224499,-105.145964,0
23,103.82,20.0827,-155.488,4878,20.171557,-154.803018,0
23,30.64,38.8881,-104.6556,525713,39.780408,-103.754347,0
23,13.07,20.0271,-155.3697,1490,20.513584,-156.347996,0
23,2.37,48.34,-122.3456,85,47.536722,-121.623859,0
23,1.54,41.0539,-106.0763,100,41.011161,-106.897886,0
23,4.28,48.8878,-118.2105,149,49.87108,-117.769277,0
23,77.51,44.6873,-104.4414,110,45.053785,-104.690758,0
23,52.51,39.7532,-105.6356,565,40.451718,-106.025101,0
23,104.63,37.6787,-122.478,107941,37.259052,-121.805059,0
0,4.09,40.4591,-98.5551,463,41.018756,-98.177132,0
0,176.97,39.047,-122.9328,11256,38.56627,-122.504296,0
